HomePos,0,0,0,-25,24,30,35,-25,24,30,35,0,10,7,0,0,0,0,10,7,0,0,0
Config1,-5,3.33333333333333,0,-27.1666666666667,36.75,30,41.05,-27.1666666666667,36.75,30,34.05,15,14,7,-12,0,0,30,18,7,-12,0,0
Config2,10.3333333333333,3.33333333333333,0,-6.5,36.75,30,46.65,-6.5,36.75,30,52.25,0,14,7,-6,0,0,15,18,7,-6,0,0
Config3,2.66666666666667,3.33333333333333,0,-37.5,36.75,30,38.25,-37.5,36.75,30,45.25,30,14,7,-39,0,0,0,18,7,-9,0,0
Config4,18,3.33333333333333,0,-16.8333333333333,36.75,30,43.85,-16.8333333333333,36.75,30,50.85,-15,14,7,-15,0,0,-15,18,7,-33,0,0
Config5,-5,-3.33333333333333,0,-27.1666666666667,29.0833333333333,30,52.25,-27.1666666666667,29.0833333333333,30,36.85,15,10,7,-9,0,0,30,14,7,-36,0,0
Config6,10.3333333333333,-3.33333333333333,0,-6.5,29.0833333333333,30,34.05,-6.5,29.0833333333333,30,38.25,0,10,7,-36,0,0,15,14,7,-21,0,0
Config7,2.66666666666667,-3.33333333333333,0,-37.5,29.0833333333333,30,48.05,-37.5,29.0833333333333,30,39.65,30,10,7,-24,0,0,0,14,7,-15,0,0
Config8,18,-3.33333333333333,0,-16.8333333333333,29.0833333333333,30,42.45,-16.8333333333333,29.0833333333333,30,35.45,-15,10,7,-42,0,0,-15,14,7,-30,0,0
Config9,-5,10,0,-27.1666666666667,13.75,30,31.25,-27.1666666666667,21.4166666666667,30,48.05,15,18,7,-18,0,0,30,22,7,-39,0,0
Config10,10.3333333333333,10,0,-6.5,23.75,30,39.65,-6.5,21.4166666666667,30,49.45,0,18,7,-30,0,0,15,22,7,-27,0,0
Config11,2.66666666666667,10,0,-37.5,13.75,30,36.85,-37.5,21.4166666666667,30,46.65,30,18,7,-27,0,0,0,22,7,-18,0,0
Config12,18,10,0,-16.8333333333333,13.75,30,49.45,-16.8333333333333,21.4166666666667,30,32.65,-15,18,7,-45,0,0,-15,22,7,0,0,0
Config13,-5,-10,0,-27.1666666666667,21.4166666666667,30,50.85,-27.1666666666667,13.75,30,41.05,15,22,7,0,0,0,30,10,7,-24,0,0
Config14,10.3333333333333,-10,0,-6.5,21.4166666666667,30,45.25,-6.5,18,30,42.45,0,22,7,-33,0,0,15,10,7,-3,0,0
Config15,2.66666666666667,-10,0,-37.5,21.4166666666667,30,35.45,-37.5,13.75,30,43.85,30,22,7,-3,0,0,0,10,7,-45,0,0
Config16,18,-10,0,-16.8333333333333,21.4166666666667,30,32.65,-16.8333333333333,16,30,31.25,-15,22,7,-21,0,0,-15,10,7,-42,0,0
