HomePos,0,0,0,-10,25,40,15,-10,25,40,15,0,10,7,0,0,0,0,10,7,0,0,0
Conf1, 4.9389, 1.6387, -1.0027, -9.4710, 22.7407, -1.1001, 30.9626, -2.5840, 70.9780, 17.4638, 39.4138, 26.0295, 24.0356, 24.4424, -11.5394, -8.4511, 1.0943, 19.9561, 19.5493, 21.1708, -9.4366, 8.3308, 6.5776
Conf2, 12.3816, 1.4095, -5.6780, -4.9045, 46.1804, 14.5474, 27.4218, -15.3094, 41.8087, -2.1486, 26.7228, 5.3801, 9.7403, -15.7907, -15.6647, -4.1769, 6.1020, 25.8003, 18.3805, 24.4939, -12.3243, -9.5111, -1.6329
Conf3, 9.6486, 1.3407, -4.9446, -36.9329, 19.3431, 16.7074, 32.5784, -35.4661, 23.5543, 32.5841, 35.0707, 2.4637, 11.2128, -21.3369, -1.9939, 5.9530, 0.1948, 20.0707, 24.0929, 14.1692, -16.5528, -6.5604, 7.0245
Conf4, 6.0103, 5.5061, 3.1570, -24.2017, 43.2411, 14.9141, 43.7052, -18.3060, 56.1269, 13.9802, 42.2098, 26.9634, 10.6570, -7.0187, -17.6757, -6.1364, -2.2002, 5.4431, 17.7846, 15.5214, -3.9992, 1.6272, -2.2345
Conf5, 16.2147, 0.8938, -5.6322, -7.3625, 48.6498, 29.5532, 33.4722, -40.6399, 53.0444, 32.4695, 34.1196, -2.7387, 12.2728, -20.6952, 17.8591, -10.2044, -5.9874, 6.5546, 11.2644, -18.0310, -1.9652, 7.9355, -0.8594
Conf6, 10.6112, -6.1822, 4.4863, -14.8110, 46.2434, -3.8789, 34.5436, -44.2724, 20.1681, -4.7555, 32.7216, 12.4389, 20.5692, -9.7116, 10.2903, -4.0451, -4.1769, -8.3022, 25.7029, -4.8816, -8.7548, 8.4454, -8.4397
Conf7, 13.6536, -2.6643, 3.3862, -17.7674, 19.5379, 26.7629, 29.5302, -17.6815, 60.2236, 40.5310, 31.6215, 13.3327, 11.5795, 22.1964, -19.9561, 2.6814, 2.7846, -8.0271, 7.7521, 0.3953, -8.3824, -8.1761, -2.5783
Conf8, 10.8977, -0.4756, -1.5355, -4.6868, 54.5685, 17.3033, 48.3118, -2.3720, 18.9592, 14.1120, 48.4092, -5.1623, 16.7819, 15.6990, -15.9913, 0.3209, 0.1891, 11.1326, 27.1582, -20.0535, -18.1513, 5.7296, -0.4183
Conf9, 10.2044, -1.2147, 4.0909, -5.3113, 47.6414, -7.5115, 35.2713, -9.9179, 61.3982, 19.9905, 36.5203, 12.4275, 17.5669, -6.5432, -18.6269, 1.3465, 1.8392, 20.7869, 14.3755, 20.1738, -6.1994, 8.1876, -1.2548
Conf10, 9.3850, -5.0707, 0.3667, -6.1708, 71.2645, 13.7624, 34.9046, -5.3572, 38.6460, 38.1246, 39.4367, -14.7078, 30.4183, 17.0398, -17.1486, 10.6570, 0.6417, 12.3587, 20.5577, 8.0443, -8.2162, -2.2804, -2.0684
